claim_id,claim,label,personality,url,year,tags,axis,party,period
4ebf3e11,"""We now have historic low unemployment in America among all groups of people.""",half-true,Kamala Harris,https://www.politifact.com/factchecks/2024/oct/08/kamala-harris/kamala-harris-on-60-minutes-said-unemployment-is-a/,2024,Economy; Workers; Jobs,economic,Democrat,23_25
480c07c9,“We have cut the flow of fentanyl by half.”,false,Kamala Harris,https://www.politifact.com/factchecks/2024/oct/11/kamala-harris/fentanyl-seizures-have-doubled-has-the-flow-of-fen/,2024,Drugs; Elections; National; Border Security,social,Democrat,23_25
981c1830,Republican state Senate candidate Ashlee Adams “campaigned for Mark Robinson and his radical agenda.”,false,Terence Everitt,https://www.politifact.com/factchecks/2024/oct/12/terence-everitt/democrats-falsely-claim-ashlee-adams-campaigned-fo/,2024,Abortion,social,Democrat,23_25
0dda03af,Kamala Harris “supports taxpayer-funded sex changes for prisoners and illegal aliens.”,mostly-true,Donald Trump,https://www.politifact.com/factchecks/2024/oct/18/donald-trump/harris-support-for-prisoner-access-to-transgender/,2024,Criminal Justice; Immigration; LGBTQ,social,Republican,23_25
3f405f26,Says opponent Eric Hovde “just proposed cutting Social Security by 28%.”,mostly-false,Tammy Baldwin,https://www.politifact.com/factchecks/2024/oct/21/tammy-baldwin/baldwin-claim-that-hovde-just-proposed-cutting-soc/,2024,Social Security; Wisconsin; 2024 Senate Elections; National,social,Democrat,23_25
516a50b2,"To pay for extending the Trump tax cuts, Dave McCormick has “made clear he’ll slash your Medicare and Social Security, and cut Medicaid for nursing home care.”",false,Bob Casey,https://www.politifact.com/factchecks/2024/oct/22/bob-casey/pennsylvania-sen-bob-casey-misleads-in-ad-claiming/,2024,Social Security; 2024 Senate Elections; Medicare,social,Democrat,23_25
e367412c,"“There was a bill to basically create a ban to make sure we never become a sanctuary state, that no locality passes those regulations, and (former Manchester Mayor Joyce Craig) opposed that bill.”",mostly-true,Kelly Ayotte,https://www.politifact.com/factchecks/2024/oct/23/kelly-ayotte/fact-checking-new-hampshires-governor-race-did-joy/,2024,Immigration,social,Republican,23_25
0a1ab3df,"""As of today, we have cut the flow of immigration by over half.""",true,Kamala Harris,https://www.politifact.com/factchecks/2024/oct/24/kamala-harris/kamala-harris-correct-that-immigration-at-the-us-s/,2024,Immigration,social,Democrat,23_25
84312a1c,"Scott Lassiter “repeatedly campaigned to promote” North Carolina's “largest-ever” school funding cut, sending public school money to “unaccountable private schools” and ending science education.",false,Lisa Grafstein,https://www.politifact.com/factchecks/2024/oct/25/lisa-grafstein/nc-democrat-falsely-claims-her-republican-opponent/,2024,Education,social,Democrat,23_25
2d3f04d8,“Milwaukee is one of the sex trafficking capitals in our country.”,mostly-true,Eric Hovde,https://www.politifact.com/factchecks/2024/oct/29/eric-hovde/hovde-called-milwaukee-a-sex-trafficking-capital-i/,2024,Criminal Justice; Wisconsin; Sexuality; Crime; Legal Issues,social,Republican,23_25
460ef3c0,Says opponent Eric Hovde “opposes efforts to negotiate with the big pharmaceutical companies to lower the price of prescription drugs.”,mostly-false,Tammy Baldwin,https://www.politifact.com/factchecks/2024/oct/31/tammy-baldwin/baldwin-falls-short-with-claim-on-hovdes-stance-on/,2024,Medicare; Elections; Wisconsin; 2024 Senate Elections; Economy,economic,Democrat,23_25
4a9323cc,"El expresidente Donald Trump “tiene la intención de promulgar lo que, en efecto, es un impuesto nacional sobre las ventas…que elevaría los precios para las familias de clase media a casi $4,000 al año”.",half-true,Kamala Harris,https://www.politifact.com/factchecks/2024/sep/05/kamala-harris/los-aranceles-propuestos-por-donald-trump-costaria/,2024,Economy; Taxes; PolitiFact en Español,economic,Democrat,23_25
a5ab9647,“Mark Robinson skips Board of Education vote on teacher bonuses to hold campaign event.”,mostly-false,Josh Stein,https://www.politifact.com/factchecks/2024/sep/06/josh-stein/checking-josh-steins-claim-about-mark-robinson-ski/,2024,Education,social,Democrat,23_25
9a6d3e4c,Project 2025 would defund K-12 schools.,half-true,Kamala Harris,https://www.politifact.com/factchecks/2024/sep/06/kamala-harris/project-2025-would-phase-out-federal-funds-for-pub/,2024,Education; Elections; Children; National,social,Democrat,23_25
1da01fa2,"Tim Sheehy “would let politicians like him ban abortion, with no exceptions for rape or to save a woman’s life, and criminalize women.”",mostly-false,Jon Tester,https://www.politifact.com/factchecks/2024/sep/12/jon-tester/in-key-montana-senate-race-jon-tester-misleads-on/,2024,2024 Senate Elections; Abortion,social,Democrat,23_25
abf698c3,Mike Rogers supported “laws that could eliminate IVF and birth control.”,half-true,Elissa Slotkin,https://www.politifact.com/factchecks/2024/sep/13/elissa-slotkin/claim-that-ivf-and-birth-control-could-go-away-und/,2024,2024 Senate Elections; Abortion,social,Democrat,23_25
6feb737b,"“In Project 2025, you’re going to have to register with a new federal agency when you get pregnant.”",false,Tim Walz,https://www.politifact.com/factchecks/2024/sep/17/tim-walz/tim-walz-is-wrong-project-2025-doesnt-call-for-pre/,2024,Women; National; Wisconsin; Elections; Abortion,social,Democrat,23_25
7ef62aaa,"Of Bernie Moreno, “Now, he’s arguing for a national abortion ban, no exceptions.”",half-true,Sherrod Brown,https://www.politifact.com/factchecks/2024/sep/19/sherrod-brown/sherrod-brown-claim-about-bernie-moreno-and-aborti/,2024,Ohio; Corrections and Updates; 2024 Senate Elections; Abortion,social,Democrat,23_25
a6633eb8,"In Springfield, Ohio, “murders are up by 81%.”",mostly-false,JD Vance,https://www.politifact.com/factchecks/2024/sep/23/jd-vance/vance-cherry-picks-data-to-claim-81-murder-spike-a/,2024,Immigration; Elections; Crime,social,Republican,23_25
900776de,"“400,000 workers are now in a union that were not in a union when (Biden) became president.”",mostly-true,Julie Su,https://www.politifact.com/factchecks/2024/sep/23/julie-su/yes-union-membership-has-increased-under-biden-but/,2024,Unions; Wisconsin; Jobs; National,economic,Democrat,23_25
723cbacd,“Sam Brown publicly supported forcing massive cuts to Social Security and Medicare and was caught on tape saying he admires the plan to phase out Social Security and Medicare in five years.”,mostly-false,Jacky Rosen,https://www.politifact.com/factchecks/2024/sep/24/jacky-rosen/jacky-rosen-exaggerates-sam-browns-support-for-cut/,2024,Social Security; 2024 Senate Elections; Nevada; Medicare,social,Democrat,23_25
98050990,"“Donald Trump added more to the national debt than any other president, ever.”",half-true,Tim Walz,https://www.politifact.com/factchecks/2024/sep/25/tim-walz/fact-checking-tim-walz-on-which-president-added-th/,2024,Economy; Elections; Debt,economic,Democrat,23_25
fac4595b,"“Communicable diseases like HIV and TB (tuberculosis) have skyrocketed” after Haitian migrants came to Springfield, Ohio.",mostly-false,JD Vance,https://www.politifact.com/factchecks/2024/sep/26/jd-vance/communicable-disease-rates-in-springfield-ohio-hav/,2024,Immigration; Public Health; Health Care,social,Republican,23_25
c9965c6a,"“Even before the pandemic, (Donald Trump) lost manufacturing jobs, by most people’s estimates at least 200,000.”",mostly-false,Kamala Harris,https://www.politifact.com/factchecks/2024/sep/26/kamala-harris/kamala-harris-exaggerates-scale-of-prepandemic-man/,2024,Economy; Jobs,economic,Democrat,23_25
d6906b29,"“MAGA Republicans like Kari Lake support Project 2025, which would raise the retirement age for 73% of Arizonans.”",mostly-false,Ruben Gallego,https://www.politifact.com/factchecks/2024/sep/26/ruben-gallego/has-kari-lake-supported-project-2025-on-social-sec/,2024,Social Security; Arizona; 2024 Senate Elections,social,Democrat,23_25
70746c9b,U.S. Senate candidate Mike Rogers “believes he should make that decision” about whether to end pregnancies.,mostly-false,Elissa Slotkin,https://www.politifact.com/factchecks/2024/sep/30/elissa-slotkin/us-rep-elissa-slotkin-ad-skews-opponent-mike-roger/,2024,Corrections and Updates; 2024 Senate Elections; Abortion,social,Democrat,23_25
e63aad0a,“Egg prices came down 50%”,half-true,Donald Trump,https://www.politifact.com/factchecks/2025/apr/04/donald-trump/fact-checking-trumps-statement-about-declining-egg/,2025,Economy; Food; National,economic,Republican,23_25
0c2726bf,“We had an agriculture export deficit that increased from zero when President Trump left to $49 billion” under former President Joe Biden.,mostly-false,Brooke Rollins,https://www.politifact.com/factchecks/2025/apr/09/brooke-rollins/ag-secretary-brooke-rollins-misleads-on-trade-defi/,2025,Economy; Agriculture; National; Trade,economic,Republican,23_25
c81ba68a,"“Less than half of Americans have $1,000 in savings.”",mostly-false,Tim Walz,https://www.politifact.com/factchecks/2025/apr/16/tim-walz/is-tim-walz-right-americans-have-1000-in-savings/,2025,Economy; Corrections and Updates,economic,Democrat,23_25
bab71503,"Under the SAVE Act, “as long as you have a Real ID … it should be easy for you to register to vote.”",mostly-false,Byron Donalds,https://www.politifact.com/factchecks/2025/apr/18/byron-donalds/can-voters-use-real-id-to-vote-under-save-act/,2025,Immigration; Elections,social,Republican,23_25
ee99a3d1,“Guns are the leading cause of death for children in North Carolina.”,mostly-true,Josh Stein,https://www.politifact.com/factchecks/2025/aug/05/josh-stein/is-north-carolina-gov-josh-stein-right-about-gun-r/,2025,Guns,social,Democrat,23_25
732d7b33,"Following the passage of a 2022 gun safety law, mass shootings “began to drop.”",half-true,Chris Murphy,https://www.politifact.com/factchecks/2025/aug/28/chris-murphy/Minneapolis-mass-shooting-school-2022-law/,2025,Congress; Guns; National,social,Democrat,23_25
c855429a,"The National Human Trafficking Hotline “in the last four years decided that they would no longer report tips to law enforcement, that they would take a more victim-centered approach.”",false,Ashley Moody,https://www.politifact.com/factchecks/2025/feb/04/ashley-moody/fact-check-florida-sen-ashley-moody-claims-traffic/,2025,Public Safety; National,social,Republican,23_25
6c5f342e,Florida’s in-state college tuition waiver for immigrants in the country illegally costs the state $41 million.,mostly-false,Randy Fine,https://www.politifact.com/factchecks/2025/feb/06/randy-fine/florida-sen-randy-fines-shaky-claim-that-immigrant/,2025,Education; Immigration,social,Republican,23_25
d7288b81,"At Guantánamo Bay, “we'll have the capacity to continue to do there what we've always done. We've always had a presence of illegal immigrants there that have been detained.”",half-true,Kristi Noem,https://www.politifact.com/factchecks/2025/feb/09/kristi-noem/us-has-detained-migrants-at-guantanamo-bay-before/,2025,Military; Immigration; National,social,Republican,23_25
6dda3baa,“90% of the (school) districts in Wisconsin already have a policy” banning cellphones during class time.,true,Joel Kitchens,https://www.politifact.com/factchecks/2025/feb/28/joel-kitchens/do-90-of-wisconsin-school-districts-ban-cellphones/,2025,Education; Wisconsin; Children,social,Republican,23_25
27e3a300,"“After 30 years of Wisconsin’s checking account running a deficit, we've ended every fiscal year I've been governor with a positive balance. Today, we have a $4.5 billion positive balance, and a record-high balance in our state savings account.""",mostly-true,Tony Evers,https://www.politifact.com/factchecks/2025/jan/15/tony-evers/does-wisconsin-have-record-high-budget-balances-un/,2025,Economy; States; State Budget,economic,Democrat,23_25
826ed04f,“The Equal Rights Amendment has become part of our Constitution.”,false,Joe Biden,https://www.politifact.com/factchecks/2025/jan/22/joe-biden/bidens-false-claim-that-the-equal-rights-amendment/,2025,Constitutional Amendments; Civil Rights,social,Democrat,23_25
aa2a28f0,The U.S. has an egg shortage because the “Biden administration and the Department of Agriculture directed the mass killing of more than 100 million chickens.”,half-true,Karoline Leavitt,https://www.politifact.com/factchecks/2025/jan/30/karoline-leavitt/karoline-leavitt-blames-biden-for-egg-shortage-but/,2025,Public Health; Agriculture; National; Food Safety,economic,Republican,23_25
d2d5e577,"A Congressional Budget Office estimate of people who stand to lose insurance from President Donald Trump’s tax and spending law said “about 5 million … have other insurance,” so “if they lose one (type of coverage), they're still insured.”",mostly-false,Kevin Hassett,https://www.politifact.com/factchecks/2025/jul/11/kevin-hassett/medicaid-cuts-five-million-double-coverage/,2025,Economy; Medicaid; Health Care,economic,Republican,23_25
8f93a064,“California provides $83.1 billion more than we receive from the federal government. Texas? Receives $71.1 billion more than they provide to the federal government. 71% of the U.S. GDP comes from blue counties.”,mostly-true,Gavin Newsom,https://www.politifact.com/factchecks/2025/jul/18/gavin-newsom/california-texas-federal-balance-payments-gdp/,2025,Economy; Federal Budget; Taxes; States,economic,Democrat,23_25
9c186bf3,"“Since Donald Trump's inauguration, we have seen an 11% decline in the value of the dollar, the steepest decline in more than a half a century.”",mostly-true,Ritchie Torres,https://www.politifact.com/factchecks/2025/jul/25/ritchie-torres/dollar-decline-currency-foreign-exchange/,2025,Economy; Foreign Policy; Trade,economic,Democrat,23_25
8805250d,“Nearly 25 cents of every $1 spent via SNAP goes to farmers and ranchers.”,true,Francesca Hong,https://www.politifact.com/factchecks/2025/jul/30/francesca-hong/es-about-a-quarter-of-every-dollar-spent-via-snap/,2025,Welfare; Food; Agriculture; National; Wisconsin,economic,Democrat,23_25
54fadf18,"Four million more people live in Florida, but New York gets $20 billion more for Medicaid, because it covers illegal immigrants and adults without chronic illness.",mostly-false,Rick Scott,https://www.politifact.com/factchecks/2025/jun/22/rick-scott/federal-funds-are-not-used-to-enroll-undocumented/,2025,Medicaid; Immigration; State Budget; Health Care,social,Republican,23_25
39b5c1c7,The One Big Beautiful Bill will deliver the promise of “no tax on Social Security.”,mostly-false,Donald Trump,https://www.politifact.com/factchecks/2025/jun/30/donald-trump/trump-tax-social-security-reconciliation-bill/,2025,Social Security; Congress; Taxes,social,Republican,23_25
83a72772,The Trump administration identified $1.9 billion in federal dollars going to a “decarbonization of homes” group Stacey Abrams “headed up.”,false,Donald Trump,https://www.politifact.com/factchecks/2025/mar/05/donald-trump/fact-checking-trumps-claim-that-a-group-headed-up/,2025,Georgia; Corrections and Updates; Federal Budget; Climate Change; Energy,economic,Republican,23_25
b77ecb22,"“Under the previous administration … the cost of a median-price home in America more than doubled, and that was just in four years.”",mostly-true,JD Vance,https://www.politifact.com/factchecks/2025/mar/12/jd-vance/did-the-cost-of-buying-a-home-double-under-joe-bid/,2025,Economy; Housing,economic,Republican,23_25
1c963833,“Tariffs are a tax cut for the American people.”,false,Karoline Leavitt,https://www.politifact.com/factchecks/2025/mar/13/karoline-leavitt/karoline-leavitt-says-tariffs-are-a-tax-cut-econom/,2025,Economy; Taxes; Trade,economic,Republican,23_25
e83341fd,“We have automobile plants being built at levels we've never seen … and they're going up fast.”,mostly-false,Donald Trump,https://www.politifact.com/factchecks/2025/mar/28/donald-trump/fact-checking-donald-trump-on-whether-automobile-p/,2025,Economy; Trade,economic,Republican,23_25
7ad44e8f,"“It's estimated” that President Donald Trump’s tariffs will mean “American families would have to pay about $4,000 more a year.”",mostly-true,Charles Schumer,https://www.politifact.com/factchecks/2025/may/05/charles-schumer/trump-tariffs-cost-average-family-schumer/,2025,Taxes; Trade,economic,Democrat,23_25
2230268b,"""Republicans just voted in the House Judiciary Committee to allow Trump to DEPORT U.S. citizens to a foreign country.""",mostly-false,Eric Swalwell,https://www.politifact.com/factchecks/2025/may/06/eric-swalwell/democrats-mislead-judiciary-vote-deport-citizens/,2025,Immigration; Legal Issues,social,Democrat,23_25
58ef190c,“About 20% of households with veterans rely upon” the Supplemental Nutrition Assistance Program.,mostly-false,Hakeem Jeffries,https://www.politifact.com/factchecks/2025/may/12/hakeem-jeffries/veteran-households-food-stamps-snap/,2025,Food; Poverty; Families; Veterans,social,Democrat,23_25
bd1f2512,"“Gasoline prices have collapsed under President Trump.""",mostly-false,Scott Bessent,https://www.politifact.com/factchecks/2025/may/20/scott-bessent/gasoline-prices-fallen-trump-crude-oil/,2025,Economy; Gas Prices; Trade,economic,Republican,23_25
38fdd2c7,"U.S. Bureau of Labor Statistics statistics show, “We have 1.6 million illegal aliens that have gone home voluntarily.”",half-true,Kristi Noem,https://www.politifact.com/factchecks/2025/sep/02/kristi-noem/immigrant-population-drop-1-6-million/,2025,Immigration; Census; Border Security,social,Republican,23_25
e219f1b5,“The average American worker has already seen a $500 wage increase this year.”,half-true,Donald Trump,https://www.politifact.com/factchecks/2025/sep/05/donald-trump/wage-increase-500-dollars-2025-workers/,2025,Economy; Workers; Jobs,economic,Republican,23_25
ab7a792d,Las cifras de la Oficina de Estadísticas Laborales de EE.UU. muestran que “tenemos 1.6 millones de inmigrantes ilegales que han regresado a su país de origen voluntariamente”.,half-true,Kristi Noem,https://www.politifact.com/factchecks/2025/sep/05/kristi-noem/poblacion-inmigrantes-baja-1-6-millones/,2025,Immigration; PolitiFact en Español; Census; Border Security,social,Republican,23_25
5b1ad4d9,"Says ""we lose nearly 40,000 people in this country to gun violence, a number that no other country comes even close to.""",mostly-false,Beto O'Rourke,https://www.politifact.com/factchecks/2019/aug/02/beto-orourke/are-there-more-gun-deaths-united-states-any-other-/,2019,Corrections and Updates; Guns,social,Democrat,19_22
4add899f,"Says Ron Johnson ""is supporting the Republican plan that phases out Social Security and Medicare.""",mostly-false,Alex Lasry,https://www.politifact.com/factchecks/2022/mar/18/alex-lasry/ron-johnson-has-not-endorsed-plan-phase-out-social/,2022,Social Security; Elections; Wisconsin; Medicare,social,Democrat,19_22
2c22c38e,"Says Dan McCready ""believes in open borders and sanctuary cities.""",mostly-false,Donald Trump,https://www.politifact.com/factchecks/2019/aug/30/donald-trump/trump-misleads-nc-about-dan-mccreadys-immigration-/,2019,Immigration,social,Republican,19_22
1abe5040,“Virginia now has the most liberal abortion laws in the world.”,mostly-false,Dave LaRock,https://www.politifact.com/factchecks/2022/jul/22/dave-larock/no-virginia-does-not-have-most-liberal-abortion-la/,2022,Virginia; Abortion,social,Republican,19_22
faa1c6d6,"""In WI, over 79% of Title X patients rely on Planned Parenthood for their basic health care.""",mostly-true,Mark Pocan,https://www.politifact.com/factchecks/2019/nov/08/mark-pocan/wisconsin-democrats-claim-about-reliance-planned-p/,2019,Women; Public Health; Wisconsin; Health Care; Abortion,social,Democrat,19_22
a8da9fdc,"""In 30 states, average teacher pay is less than the living wage for a family of four.""",mostly-true,Kamala Harris,https://www.politifact.com/factchecks/2019/apr/01/kamala-harris/does-teacher-pay-fall-short-living-wage-30-states-/,2019,Education; Workers,social,Democrat,19_22
9eb33983,"When Terry McAuliffe was governor, “Unemployment went down in every single county, including rural Virginia by nearly 50%.",mostly-true,Joe Biden,https://www.politifact.com/factchecks/2021/jul/30/joe-biden/bidens-claim-about-virginia-unemployment-largely-h/,2021,Economy; Jobs; Virginia,economic,Democrat,19_22
43c37871,"""You have to have congressional authority"" to close Guantanamo Bay prison.",mostly-true,Joe Biden,https://www.politifact.com/factchecks/2019/dec/20/joe-biden/congress-put-roadblocks-front-efforts-close-gitmo-/,2019,Congress; National; Terrorism; Crime; Legal Issues,social,Democrat,19_22
8af469d6,"Before 2020, “crime had been falling, every year, year after year, in the city of Buffalo.”",mostly-true,Byron Brown,https://www.politifact.com/factchecks/2021/sep/11/byron-brown/buffalo-crime-has-fallen-during-browns-tenure-thou/,2021,Crime,social,Democrat,19_22
8bb16d1b,"""College debt has increased 170 percent since 2006 and now exceeds $1.5 trillion dollars, which is second only to mortgage debt and surpasses even credit card debt.""",mostly-true,Kamala Harris,https://www.politifact.com/factchecks/2019/mar/21/kamala-harris/kamala-harris-gets-it-mostly-right-americas-rapid-/,2019,Economy; Debt,economic,Democrat,19_22
802c7bf3,"""No, that’s a mischaracterization of my thinking.""",mostly-true,Bernie Sanders,https://www.politifact.com/factchecks/2019/jul/03/bernie-sanders/bernie-sanders-has-confounding-record-gun-control-/,2019,Vermont; Guns,social,Democrat,19_22
97d18985,Says Donald Trump “proposes cutting a half a billion dollars of local police support.”,mostly-true,Joe Biden,https://www.politifact.com/factchecks/2020/aug/25/joe-biden/biden-says-trump-wants-cut-local-law-enforcement-a/,2020,Criminal Justice; Crime; National,social,Democrat,19_22
7df98a8e,"“In West Virginia alone, overdoses have increased by 50% during the #COVID-19 pandemic.”",mostly-true,Carol Miller,https://www.politifact.com/factchecks/2020/aug/19/carol-miller/have-overdoses-wva-increased-50-during-pandemic/,2020,Coronavirus; Drugs; West Virginia; Health Care,social,Republican,19_22
ff81d623,"In West Virginia, ""our students enter in at fourth grade the first time they’re tested, 37th or 38th in the nation—which is not good, but it’s not horrible. By the time they’re in the 8th grade, they’re 46th or 47th, and then upon 11th grade testing they’re near last.""",mostly-true,Mitch Carmichael,https://www.politifact.com/factchecks/2019/apr/03/mitch-carmichael/have-west-virginia-test-scores-tended-drop-between/,2019,Education; West Virginia,social,Republican,19_22
ee9f2724,“Senate Democrats just voted to give stimulus checks to criminals in prison.”,mostly-true,Tom Cotton,https://www.politifact.com/factchecks/2021/mar/09/tom-cotton/yes-democrats-voted-send-stimulus-checks-prisoners/,2021,Criminal Justice; Stimulus; National; Coronavirus,social,Republican,19_22
747296c0,"""On average, 65% of gun deaths in America are from suicides.""",mostly-true,Jason Miyares,https://www.politifact.com/factchecks/2019/aug/21/jason-miyares/62-us-gun-deaths-are-suicides/,2019,Criminal Justice; Virginia,social,Republican,19_22
1415a0fe,“Wisconsin Governor (Tony) Evers wanted to raise your taxes by $1 billion in a pandemic. Republicans stopped him and delivered the largest tax CUT in state history.”,mostly-true,Alberta Darling,https://www.politifact.com/factchecks/2021/sep/24/alberta-darling/yes-republicans-curbed-evers-plan-raise-taxes-1-bi/,2021,Economy; Wisconsin; Taxes; States,economic,Republican,19_22
dc17b5bc,"Says 1,000 people failed gun background checks in Wisconsin in 2018, but ""almost none of them were prosecuted for trying to do a background check and illegally buy a weapon.""",mostly-true,Robin Vos,https://www.politifact.com/factchecks/2019/nov/26/robin-vos/wisconsin-failed-gun-background-checks-rarely-lead/,2019,Wisconsin; Guns,social,Republican,19_22
7079ab91,"Federal workers ""are paid well above the HOUSEHOLD income in southern Missouri.""",mostly-true,Jason Smith,https://www.politifact.com/factchecks/2019/feb/21/jason-smith/federal-workers-are-paid-more-average-southern-mis/,2019,Workers; Missouri; Federal Budget; Income,economic,Republican,19_22
cde96bc9,"“VA Democrats authorized for early release over 4,000 inmates, 60% of which are incarcerated for violent offenses.”",mostly-true,Nick Freitas,https://www.politifact.com/factchecks/2020/may/20/nick-freitas/virginia-freeing-thousands-violent-inmates-early/,2020,Criminal Justice; Crime; Virginia; Coronavirus,social,Republican,19_22
337d1b81,"Says Donald Trump ""asserted that immigrants would quote, ‘carve you up with a knife’.""",false,Joe Biden,https://www.politifact.com/factchecks/2019/aug/09/joe-biden/joe-biden-takes-donald-trumps-words-about-gang-mem/,2019,Immigration; National,social,Democrat,19_22
ca416c8b,Gun manufacturers are “the only industry in the country” that have immunity from lawsuits.,false,Joe Biden,https://www.politifact.com/factchecks/2022/jun/08/joe-biden/biden-wrong-claim-about-gun-manufacturers-and-liab/,2022,Legal Issues; Guns; National,social,Democrat,19_22
97df6540,"During her tenure as county attorney in Minnesota, ""there was a 65 percent decrease in incarceration of African-Americans.""",false,Amy Klobuchar,https://www.politifact.com/factchecks/2019/mar/22/amy-klobuchar/did-african-american-incarceration-drop-65-under-a/,2019,Race and Ethnicity; National; Criminal Justice; Corrections and Updates; Crime; Legal Issues,social,Democrat,19_22
ab78ccb2,"""Women in Virginia have been incarcerated at an increasingly high rate. It’s around (a) 300 percent increase in the past four or five years.""",false,Kaye Kory,https://www.politifact.com/factchecks/2019/apr/02/kaye-kory/del-kaye-kory-way-about-surge-women-prisoners-virg/,2019,Criminal Justice; Women; Virginia,social,Democrat,19_22
bfb728be,"Says U.S. Rep. Dan Lipinski had ""a part in"" undoing a law that used to limit how long trains could idle at crossings.",false,Marie Newman,https://www.politifact.com/factchecks/2020/jan/19/marie-newman/newmans-jab-lipinskis-railroad-record-doesnt-track/,2020,Transportation; Illinois; Public Safety,social,Democrat,19_22
7d0589d7,"""Ron Johnson has voted against funding for law enforcement and recently opposed a plan to recruit and train new officers """,false,Mandela Barnes,https://www.politifact.com/factchecks/2022/sep/30/mandela-barnes/barnes-team-misfires-claim-johnson-voted-against-l/,2022,Criminal Justice; Crime; Elections; Wisconsin,social,Democrat,19_22
68f1f2e5,"""Right now, women are able to access an abortion in the later stages of their pregnancy under certain conditions with approval of their medical doctors. I’ve done nothing to change that.""",false,Kathy Tran,https://www.politifact.com/factchecks/2019/feb/06/kathy-tran/del-kathy-tran-wrong-saying-bill-wouldnt-change-la/,2019,Virginia; Abortion,social,Democrat,19_22
c49528c4,"Bernie Sanders has “never taken corporate lobbyist money in his *entire political career.*""",false,Alexandria Ocasio-Cortez,https://www.politifact.com/factchecks/2020/mar/09/alexandria-ocasio-cortez/bernie-sanders-has-taken-corporate-lobbyist-money-/,2020,Campaign Finance; Corporations,economic,Democrat,19_22
aac14a2b,"Says handing over arrested undocumented youth to ICE ""was an unintended consequence"" of a 2008 San Francisco policy that she supported.",false,Kamala Harris,https://www.politifact.com/factchecks/2019/feb/28/kamala-harris/kamala-harris-tries-rewrite-history-false-claim-sa/,2019,Immigration; Public Safety; Crime,social,Democrat,19_22
2c3ef050,“The proposed (Virginia) House budget cuts hundreds of millions in funding for public education…”,false,Democratic Party of Virginia,https://www.politifact.com/factchecks/2022/apr/12/democratic-party-virginia/no-virginias-house-did-not-vote-cut-school-funding/,2022,Education; State Budget; Virginia,social,Democrat,19_22
c1a17118,"“Tennessee just banned Plan B and made it a crime punishable by a $50,000 fine to order it.”",false,Pam Keith,https://www.politifact.com/factchecks/2022/may/09/pam-keith/tennessee-passed-ban-mailing-abortion-pills-not-em/,2022,National; Abortion,social,Democrat,19_22
13eff39f,“The NAACP has endorsed me every time I've run.”,false,Joe Biden,https://www.politifact.com/factchecks/2020/jun/01/joe-biden/naacp-gave-joe-biden-some-high-marks-never-endorse/,2020,Race and Ethnicity; Candidate Biography,social,Democrat,19_22
4b425e14,"""Go back to 2005 until now, we have quadrupled the number of Border Patrol agents.""",false,Adam Smith,https://www.politifact.com/factchecks/2019/feb/01/adam-smith/has-number-border-patrol-agents-quadrupled-2005/,2019,Immigration; Homeland Security; National,social,Democrat,19_22
76cbb24b,"“You may be 55 years old in [Illinois] and a citizen and not eligible for Medicaid. But if you are an undocumented immigrant and 55 or older, you’re eligible for Medicaid.”",false,Terri Bryant,https://www.politifact.com/factchecks/2021/jul/20/terri-bryant/downstate-senator-wrong-medicaid-eligibility-illin/,2021,Medicaid; Immigration; Illinois; Health Care,social,Democrat,19_22
758502dd,"It ""is estimated that as many as 300,000 auto workers may be out of a job before the end of the year.""",false,Kamala Harris,https://www.politifact.com/factchecks/2019/aug/21/kamala-harris/no-americas-auto-industry-not-expected-lose-many-3/,2019,Economy; Jobs; Trade,economic,Democrat,19_22
a099d0e8,"""To be clear, I’m not talking about confiscating anybody’s guns.""",false,Beto O'Rourke,https://www.politifact.com/factchecks/2019/oct/21/beto-orourke/despite-his-claim-presidential-candidate-beto-orou/,2019,Government Regulation; Guns; National,social,Democrat,19_22
58c50d23,"""When Jesus was falsely accused of treason, Pontius Pilate gave Jesus the opportunity to face his accusers. During that sham trial, Pontius Pilate afforded more rights to Jesus than the Democrats have afforded this president in this process.""",false,Barry Loudermilk,https://www.politifact.com/factchecks/2019/dec/19/barry-loudermilk/false-claim-comparing-jesus-pontius-pilate-and-tru/,2019,Criminal Justice; Religion; National; Impeachment,social,Republican,19_22
d0bd7ecc,The U.S. Justice Department “conservatively estimated that guns are used 1.5 million times per year to save lives.”,false,Andy Biggs,https://www.politifact.com/factchecks/2022/jun/06/andy-biggs/no-government-data-does-not-say-defensive-gun-use-/,2022,Guns,social,Republican,19_22
53690c00,"Says that in New Mexico, ""illegals are issued emergency welfare EBT cards with $1k a month +$200 for each child, for at least 5+ years until they see a judge.""",false,Brian Kolfage,https://www.politifact.com/factchecks/2019/jun/17/brian-kolfage/no-new-mexico-does-not-give-ebt-cards-immigrants-h/,2019,Welfare; Immigration; Facebook Fact-checks; Homeland Security,social,Republican,19_22
26e00049,"""The previous administration under President Barack Obama really was the first time that we didn’t ask a citizenship-type question … for the first time in a century, a citizenship question was not included in 2010.""",false,Mark Meadows,https://www.politifact.com/factchecks/2019/apr/04/mark-meadows/meadows-wrongly-claims-obama-removed-census-citize/,2019,Immigration; Corrections and Updates; Census,social,Republican,19_22
